Fuel_consumption,Engine_speed,Engine_coolant_temperature,Current_Gear,Transmission oil temperature,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Time(s)
1804.8,1805,86,3,91,28,0.7,1,613
1152,1934,86,3,91,29,0.2,1,614
1344,2039,86,3,91,30,0.4,1,615
1587.2,1853,86,4,91,30,0.4,1,616
2304,2049,86,4,91,32,0.8,1,617
2342.4,2092,86,4,91,34,0.7,1,618
2931.2,2489,86,3,91,36,0.8,1,619
2521.6,2570,86,3,91,38,0.7,1,620
755.2,1957,86,4,91,38,-0.1,1,621
691.2,1839,86,4,91,38,-0.2,1,622
640,1765,86,4,91,37,-0.4,2,623
102.4,1513,86,4,91,35,-0.8,1,624
563.2,1616,86,4,91,34,-0.2,1,625
716.8,1599,86,4,91,34,-0.1,1,626
665.6,1600,86,4,91,33,-0.1,1,627
627.2,1509,86,4,91,32,-0.2,1,628
2099.2,2035,86,3,91,34,0.6,1,629
3084.8,2581,86,3,91,36,1.1,1,630
3468.8,2792,86,3,91,40,1.2,1,631
3481.6,2996,86,3,91,44,1,1,632
1651.2,2452,86,4,91,46,0.4,1,633
652.8,1901,86,5,91,47,-0.1,1,634
588.8,1651,86,5,91,46,-0.1,1,635
1600,1869,86,5,91,47,0.2,1,636
2816,2456,86,4,92,47,0.5,1,637
3225.6,2614,86,4,92,49,0.8,1,638
3328,2697,86,4,92,51,0.8,1,639
3417.6,2764,86,4,92,52,0.9,1,640
3468.8,2805,86,4,92,53,0.9,1,641
2585.6,2746,86,4,92,54,0.6,1,642
1817.6,2631,86,4,92,53,0.3,1,643
2432,2704,86,4,92,53,0.5,1,644
1510.4,2581,86,4,92,52,0.2,1,645
1868.8,2575,86,4,92,51,0.3,1,646
3174.4,2681,86,4,92,51,0.8,1,647
3302.4,2711,86,4,92,52,0.8,1,648
2700.8,2600,87,4,92,52,0.7,1,649
1152,2474,87,4,92,51,0.1,1,650
2150.4,2596,87,4,92,50,0.5,1,651
3072,2653,87,4,92,51,0.7,1,652
3315.2,2654,87,4,92,51,0.8,1,653
1932.8,2525,87,4,92,52,0.4,1,654
678.4,2391,87,4,92,50,-0.2,1,655
256,1921,87,4,92,48,-0.4,1,656
371.2,1759,88,4,92,47,-0.4,1,657
2150.4,2455,88,4,92,47,0.5,1,658
2905.6,2479,89,4,92,49,0.7,1,659
3033.6,2543,89,4,92,52,0.7,1,660
3212.8,2622,89,4,92,54,0.8,1,661
2931.2,2734,89,4,92,57,0.6,1,662
1420.8,2764,89,4,92,58,0.1,1,663
588.8,2118,89,5,92,58,-0.1,1,664
896,2019,90,5,92,57,-0.1,1,665
1408,2002,90,5,92,58,0.2,1,666
1523.2,2011,90,5,93,58,0.2,1,667
1868.8,2047,90,5,93,59,0.3,1,668
2278.4,2087,90,5,93,60,0.4,1,669
1945.6,2119,90,5,93,61,0.3,1,670
2675.2,2472,90,5,93,62,0.2,1,671
4006.4,3291,90,4,93,64,0.9,1,672
4172.8,3428,90,4,93,67,0.9,1,673
4352,3555,90,4,93,70,0.8,1,674
4480,3615,90,4,93,73,0.9,1,675
5068.8,3706,90,4,93,76,0.9,1,676
4736,3442,91,4,93,78,0.6,1,677
3174.4,2791,91,5,93,79,0.2,1,678
563.2,2274,91,6,93,78,-0.4,1,679
691.2,2057,91,6,93,77,-0.3,1,680
691.2,2032,91,6,93,76,-0.3,1,681
550.4,1942,91,6,93,75,-0.4,1,682
1702.4,2053,91,6,93,74,0,1,683
2099.2,2005,92,6,93,75,0.2,1,684
2176,2011,92,6,93,75,0.2,1,685
1292.8,2009,92,6,93,75,-0.1,1,686
1075.2,2075,92,6,93,75,-0.2,1,687
1536,2043,92,6,93,75,0,1,688
857.6,1985,92,6,93,74,-0.3,1,689
1484.8,2026,92,6,93,74,0,1,690
1804.8,1986,92,6,93,74,0.1,1,691
1753.6,1987,92,6,93,74,0.1,1,692
678.4,1919,92,6,93,74,-0.3,1,693
768,1947,92,6,93,73,-0.3,1,694
1561.6,1974,92,6,93,73,0.1,1,695
1766.4,1962,92,6,94,74,0.1,1,696
844.8,1918,92,6,94,73,-0.2,1,697
140.8,1806,92,6,94,72,-0.5,1,698
76.8,1866,92,6,94,70,-0.4,1,699
627.2,1846,91,6,94,69,-0.3,1,700
704,1824,91,6,94,68,-0.2,1,701
1292.8,1816,91,6,94,68,0,1,702
1292.8,1816,91,6,94,68,0,1,703
1011.2,1901,91,6,94,68,-0.1,1,704
1945.6,1960,91,6,94,68,0.2,1,705
2073.6,1895,91,6,94,69,0.2,1,706
2086.4,1863,91,6,94,70,0.2,1,707
2086.4,1879,91,6,94,70,0.2,1,708
2099.2,1897,91,6,94,71,0.2,1,709
2163.2,1915,91,6,94,72,0.2,1,710
2150.4,1934,91,6,94,72,0.2,1,711
2201.6,2024,91,6,94,73,0.1,1,712
3430.4,2768,91,5,94,74,0.3,1,713
3532.8,2809,91,5,94,75,0.4,1,714
1830.4,2659,90,5,94,76,0,1,715
1779.2,2683,90,5,94,76,0,1,716
2572.8,3224,90,5,94,76,0,1,717
2867.2,3768,90,4,94,77,0.3,1,718
2905.6,4246,90,4,94,77,0,1,719
2892.8,4898,90,3,94,77,0.1,1,720
2803.2,4901,90,3,94,77,0.1,1,721
2675.2,4896,90,3,95,77,0.1,1,722
2368,4869,90,3,95,76,-0.1,1,723
2598.4,4859,90,3,95,76,0,1,724
6873.6,5067,90,3,95,78,0.9,1,725
8384,5344,90,3,95,82,1.3,1,726
7974.4,5581,90,3,96,86,1.1,1,727
2380.8,5449,90,3,96,86,-0.4,1,728
102.4,5226,90,3,96,83,-0.9,1,729
0,5053,90,3,96,81,-0.9,1,730
0,4590,90,3,97,79,-0.6,1,731
0,3420,90,4,97,77,-0.6,2,732
128,2212,90,5,97,75,-0.6,2,733
870.4,1952,90,6,97,73,-0.5,1,734
1088,1925,90,6,97,72,-0.2,1,735
1600,1906,90,6,96,71,0.1,1,736
435.2,1762,90,6,96,70,-0.4,1,737
0,1765,90,6,96,68,-0.5,1,738
371.2,1761,90,6,96,66,-0.3,1,739
1139.2,1771,90,6,96,65,0,1,740
1638.4,1745,90,6,96,65,0.1,1,741
768,1721,90,6,96,64,-0.1,1,742
1062.4,1706,90,6,96,64,0,1,743
934.4,1683,90,6,96,63,-0.1,1,744
435.2,1640,90,6,96,62,-0.3,1,745
486.4,1592,90,6,95,61,-0.3,1,746
870.4,1680,90,6,95,60,-0.1,1,747
1216,1621,90,6,95,60,0.1,1,748
1305.6,1592,90,6,95,59,0.1,1,749
1638.4,1609,90,6,95,60,0.2,1,750
1472,1605,90,6,95,60,0.2,1,751
1331.2,1608,90,6,95,60,0.1,1,752
960,1604,90,6,95,60,0,1,753
1254.4,1602,90,6,95,60,0.1,1,754
1676.8,1609,90,6,95,60,0.2,1,755
1408,1616,90,6,95,60,0.2,1,756
1395.2,1623,90,6,95,61,0.2,1,757
2291.2,2166,90,5,95,61,0.2,1,758
2854.4,2405,90,5,95,62,0.4,1,759
2713.6,2320,90,5,95,63,0.4,1,760
2624,2272,90,5,95,64,0.4,1,761
2624,2261,90,5,95,65,0.5,1,762
2688,2260,90,5,95,65,0.5,1,763
3545.6,2997,90,4,95,66,0.4,1,764
4006.4,3409,90,4,95,67,0.7,1,765
3340.8,2737,90,5,95,68,0.4,1,766
1830.4,2413,90,5,95,68,0.1,1,767
1689.6,2038,90,6,96,67,0.1,1,768
2918.4,2507,90,5,96,67,0.3,1,769
3046.4,2549,90,5,96,67,0.4,1,770
3110.4,2562,90,5,96,67,0.4,1,771
2163.2,2495,90,5,96,67,0.2,1,772
1510.4,2408,90,5,96,66,0.1,1,773
1331.2,2349,90,5,96,65,0,1,774
1920,2410,90,5,96,64,0.2,1,775
1894.4,2391,90,5,96,64,0.2,1,776
2419.2,2423,90,5,96,63,0.3,1,777
2892.8,2451,90,5,96,63,0.4,1,778
2931.2,2463,90,5,96,64,0.4,1,779
2931.2,2465,90,5,96,64,0.4,1,780
2931.2,2474,90,5,96,64,0.4,1,781
2995.2,2488,90,5,96,64,0.4,1,782
2982.4,2488,90,5,96,65,0.4,1,783
3161.6,2503,90,5,96,65,0.4,1,784
3212.8,2519,90,5,96,66,0.4,1,785
3264,2547,90,5,96,66,0.5,1,786
3212.8,2540,90,5,96,66,0.4,1,787
1676.8,2392,91,5,96,66,0.1,1,788
601.6,2181,91,5,96,64,-0.3,1,789
1881.6,2373,91,5,96,63,0.2,1,790
2726.4,2404,91,5,96,63,0.3,1,791
3097.6,2444,91,5,96,63,0.4,1,792
3200,2474,91,5,96,64,0.5,1,793
3212.8,2496,91,5,96,64,0.5,1,794
3404.8,2695,91,5,96,65,0.3,1,795
4889.6,3411,91,4,97,66,1,1,796
5004.8,3461,91,4,97,69,1,1,797
4518.4,3472,92,4,97,71,0.9,1,798
2688,3419,92,4,97,72,0.3,1,799
576,2555,92,5,97,70,-0.3,1,800
691.2,2335,92,5,97,68,-0.3,1,801
780.8,2307,92,5,97,66,-0.3,1,802
1113.6,2308,92,5,97,65,-0.1,1,803
1036.8,2203,92,5,97,64,-0.1,1,804
1792,2174,92,5,97,63,0.2,1,805
2368,2180,92,5,97,63,0.4,1,806
1945.6,2187,92,5,97,63,0.3,1,807
1689.6,2182,92,5,97,63,0.2,1,808
2342.4,2190,92,5,97,64,0.4,1,809
2547.2,2210,92,5,97,64,0.4,1,810
2560,2231,92,5,97,65,0.4,1,811
2585.6,2252,92,5,97,65,0.4,1,812
2636.8,2277,92,5,97,66,0.4,1,813
2636.8,2301,92,5,97,67,0.4,1,814
2700.8,2325,92,5,97,68,0.4,1,815
2764.8,2356,92,5,97,68,0.4,1,816
2816,2388,93,5,97,69,0.4,1,817
2688,2416,93,5,97,70,0.3,1,818
2790.4,2445,93,5,97,71,0.3,1,819
2918.4,2482,93,5,97,72,0.3,1,820
972.8,2299,93,5,97,72,-0.2,1,821
396.8,1689,93,6,97,71,-0.3,1,822
243.2,1204,93,6,97,70,-0.5,1,823
294.4,1270,93,6,97,69,-0.4,1,824
268.8,1201,93,6,97,68,-0.4,1,825
345.6,1317,93,6,97,66,-0.3,1,826
345.6,1474,93,6,97,65,-0.6,2,827
294.4,1236,93,6,97,63,-0.4,1,828
294.4,1157,93,6,97,62,-0.4,1,829
1408,1878,93,6,97,62,0,1,830
2662.4,2347,93,5,97,63,0.3,1,831
3059.2,2511,92,5,97,65,0.5,1,832
3123.2,2575,92,5,97,67,0.5,1,833
3264,2632,92,5,97,69,0.5,1,834
3302.4,2686,92,5,97,70,0.5,1,835
3328,2732,92,5,97,72,0.5,1,836
3532.8,2786,92,5,97,74,0.5,1,837
4185.6,3177,92,5,98,76,0.4,1,838
6336,3967,92,4,98,79,1,1,839
6604.8,4083,92,4,98,82,1,1,840
5644.8,3596,92,5,98,85,0.7,1,841
4044.8,3104,92,5,98,87,0.5,1,842
3648,3071,92,5,98,89,0.4,1,843
3699.2,3112,92,5,98,90,0.4,1,844
3558.4,3160,92,5,98,92,0.3,1,845
2688,2710,92,6,98,93,0.1,1,846
2739.2,2499,92,6,98,94,0.1,1,847
3008,2515,92,6,98,94,0.2,1,848
3033.6,2538,92,6,98,95,0.2,1,849
2995.2,2559,92,6,98,96,0.1,1,850
1497.6,2560,93,6,98,96,-0.1,1,851
576,2534,93,6,98,95,-0.4,1,852
358.4,2477,93,6,98,94,-0.5,1,853
0,2453,93,6,98,93,-0.5,1,854
0,2408,93,6,98,91,-0.5,1,855
25.6,2373,93,6,98,90,-0.5,1,856
550.4,2356,93,6,98,89,-0.4,1,857
537.6,2333,93,6,98,88,-0.3,1,858
755.2,2313,93,6,98,87,-0.3,1,859
1356.8,2307,93,6,98,87,0,1,860
1740.8,2316,93,6,98,87,0.1,1,861
1753.6,2329,92,6,98,87,0.1,1,862
1728,2343,92,6,98,88,0.1,1,863
1702.4,2354,92,6,98,88,0,1,864
1651.2,2363,92,6,98,89,0,1,865
1779.2,2375,92,6,98,89,0.1,1,866
1779.2,2388,91,6,98,90,0.1,1,867
1766.4,2400,91,6,98,90,0.1,1,868
1894.4,2416,91,6,98,91,0.1,1,869
1932.8,2431,91,6,98,91,0.1,1,870
1958.4,2448,91,6,98,92,0.1,1,871
1638.4,2457,91,6,98,92,0,1,872
1331.2,2457,91,6,98,92,-0.1,1,873
908.8,2445,91,6,98,92,-0.2,1,874
793.6,2428,91,6,98,91,-0.3,1,875
755.2,2409,91,6,98,90,-0.3,1,876
652.8,2389,91,6,99,90,-0.3,1,877
1011.2,2376,91,6,99,89,-0.2,1,878
921.6,2365,90,6,99,89,-0.2,1,879
588.8,2335,90,6,99,88,-0.3,1,880
230.4,2292,90,6,99,87,-0.5,1,881
0,2262,90,6,99,85,-0.5,1,882
0,2224,90,6,99,84,-0.5,1,883
0,2191,90,6,99,83,-0.5,2,884
0,2152,90,6,99,81,-0.5,2,885
0,2107,90,6,99,80,-0.5,2,886
0,2070,90,6,99,78,-0.5,1,887
0,2036,90,6,99,77,-0.4,1,888
294.4,2015,90,6,99,76,-0.3,1,889
563.2,2007,90,6,99,75,-0.2,1,890
934.4,1999,90,6,99,75,-0.1,1,891
1497.6,2007,89,6,99,75,0.1,1,892
1561.6,2023,89,6,98,76,0.1,1,893
1190.4,2034,89,6,98,76,0,1,894
1369.6,2047,89,6,98,77,0.1,1,895
832,2052,89,6,98,77,-0.1,1,896
627.2,2047,89,6,98,77,-0.2,1,897
678.4,2044,89,6,98,77,-0.2,1,898
870.4,2092,89,6,98,77,-0.2,1,899
1254.4,2098,88,6,98,77,0,1,900
857.6,2075,88,6,98,78,-0.2,1,901
537.6,2068,88,6,98,78,-0.3,1,902
345.6,2049,88,6,98,78,-0.5,1,903
665.6,2073,88,6,98,78,-0.3,1,904
1139.2,2088,88,6,98,78,0,1,905
921.6,2103,88,6,98,79,-0.2,1,906
371.2,2072,88,6,98,79,-0.4,1,907
12.8,2079,88,6,98,79,-0.4,1,908
0,2067,88,6,98,78,-0.5,1,909
0,2053,87,6,98,78,-0.4,1,910
0,2050,87,6,98,78,-0.4,1,911
0,2041,87,6,98,77,-0.4,1,912
0,2028,87,6,98,77,-0.4,1,913
0,2023,87,6,98,77,-0.4,1,914
0,2010,87,6,98,76,-0.6,2,915
0,1985,87,6,98,75,-0.6,2,916
0,1967,87,6,98,74,-0.6,2,917
0,1947,87,6,98,74,-0.5,1,918
179.2,1943,87,6,98,73,-0.4,1,919
678.4,1966,86,6,98,74,-0.2,1,920
1356.8,2003,86,6,98,75,0,1,921
1331.2,2020,86,6,98,76,0,1,922
1113.6,2045,86,6,98,77,-0.1,1,923
1100.8,2069,86,6,98,78,0,1,924
1164.8,2096,86,6,98,79,0,1,925
422.4,2078,86,6,98,79,-0.4,1,926
128,2084,86,6,98,79,-0.4,1,927
0,2070,86,6,98,78,-0.5,1,928
0,2056,86,6,98,78,-0.4,1,929
0,2049,86,6,98,78,-0.4,1,930
563.2,2069,86,6,98,78,-0.3,1,931
1011.2,2083,85,6,98,78,-0.1,1,932
665.6,2093,85,6,98,78,-0.2,1,933
934.4,2106,85,6,98,79,-0.2,1,934
1164.8,2127,85,6,98,80,0,1,935
1203.2,2154,85,6,98,81,0,1,936
1113.6,2177,85,6,98,82,-0.1,1,937
832,2193,85,6,98,82,-0.2,1,938
409.6,2176,85,6,98,82,-0.4,1,939
179.2,2173,85,6,98,82,-0.5,1,940
115.2,2164,85,6,98,82,-0.4,1,941
588.8,2174,85,6,98,82,-0.3,1,942
614.4,2180,85,6,98,82,-0.3,1,943
627.2,2184,84,6,98,82,-0.3,1,944
614.4,2187,84,6,98,82,-0.3,1,945
448,2167,84,6,98,82,-0.4,1,946
358.4,2175,84,6,98,82,-0.4,1,947
473.6,2168,84,6,98,82,-0.3,1,948
384,2137,84,6,98,82,-0.4,1,949
89.6,2152,84,6,98,81,-0.5,1,950
0,2140,84,6,98,81,-0.4,1,951
0,2125,84,6,98,80,-0.4,1,952
0,2108,84,6,98,80,-0.5,1,953
0,2101,84,6,98,79,-0.5,1,954
307.2,2099,83,6,98,79,-0.4,1,955
742.4,2104,83,6,98,79,-0.2,1,956
857.6,2096,83,6,98,79,-0.2,1,957
1331.2,2100,83,6,98,79,0,1,958
972.8,2097,83,6,98,78,-0.1,1,959
793.6,2104,83,6,98,78,-0.2,1,960
896,2067,83,6,98,77,-0.1,1,961
972.8,2046,83,6,98,77,-0.1,1,962
1062.4,2034,83,6,98,76,0,1,963
1062.4,2025,83,6,98,76,0,1,964
1062.4,2014,83,6,98,75,0,1,965
1152,2006,83,6,98,75,0,1,966
1190.4,2000,83,6,98,75,0,1,967
1241.6,1995,83,6,98,75,0,1,968
1510.4,2002,83,6,98,75,0.1,1,969
2252.8,2015,83,6,98,75,0.3,1,970
2316.8,2029,83,6,98,76,0.3,1,971
2316.8,2049,83,6,98,77,0.3,1,972
2368,2070,83,6,98,78,0.3,1,973
2073.6,2083,83,6,98,78,0.2,1,974
768,2064,83,6,98,78,-0.2,1,975
332.8,2009,83,6,98,76,-0.4,1,976
0,1976,83,6,98,75,-0.4,1,977
0,1932,83,6,98,73,-0.4,1,978
0,1878,83,6,98,71,-0.5,2,979
0,1804,84,6,98,69,-0.8,1,980
0,1760,84,6,98,67,-0.4,1,981
0,1716,84,6,98,65,-0.4,1,982
704,1748,84,6,98,64,-0.1,1,983
1126.4,1744,84,6,98,64,0,1,984
601.6,1694,84,6,98,64,-0.2,1,985
1088,1774,84,6,98,63,0,1,986
1446.4,1738,84,6,98,63,0.1,1,987
1638.4,1714,84,6,98,64,0.2,1,988
2176,1957,84,6,98,64,0.3,1,989
3008,2500,84,5,98,66,0.3,1,990
3225.6,2566,84,5,98,67,0.5,1,991
3046.4,2471,84,5,98,69,0.4,1,992
1945.6,2286,84,6,98,70,0.2,1,993
1190.4,1966,84,6,98,70,0,1,994
1190.4,1928,84,6,98,70,0,1,995
1408,1904,84,6,98,71,0.1,1,996
1420.8,1908,84,6,98,72,0.1,1,997
691.2,1904,85,6,98,72,-0.2,1,998
576,1879,85,6,98,71,-0.3,1,999
1203.2,1958,85,6,98,71,0,1,1000
1408,1921,85,6,98,72,0,1,1001
640,1916,85,6,98,72,-0.3,1,1002
550.4,1847,85,6,98,72,-0.3,1,1003
1280,1968,85,6,98,72,0,1,1004
448,1881,85,6,98,72,-0.4,1,1005
38.4,1878,85,6,98,71,-0.6,2,1006
0,1812,85,6,98,69,-1.2,2,1007
0,1745,86,6,98,66,-0.8,1,1008
281.6,1745,86,6,97,66,-0.4,1,1009
627.2,1762,86,6,97,66,-0.2,1,1010
384,1671,85,6,97,66,-0.4,1,1011
371.2,1735,85,6,97,66,-0.3,1,1012
857.6,1771,85,6,97,66,-0.2,1,1013
1356.8,1792,85,6,97,67,0,1,1014
972.8,1878,85,6,97,68,-0.2,1,1015
1446.4,1969,85,6,97,69,0.1,1,1016
844.8,1847,84,6,97,70,-0.2,1,1017
640,1869,84,6,97,70,-0.3,1,1018
947.2,1916,84,6,97,71,-0.1,1,1019
819.2,1907,84,6,97,71,-0.2,1,1020
947.2,1923,84,6,97,72,-0.1,1,1021
908.8,1940,84,6,97,73,-0.2,1,1022
844.8,1952,84,6,97,73,-0.2,1,1023
716.8,1959,84,6,97,73,-0.2,1,1024
857.6,1997,84,6,97,74,-0.2,1,1025
1100.8,1981,84,6,97,74,-0.1,1,1026
1203.2,1972,84,6,97,74,0,1,1027
1548.8,1985,84,6,97,74,0.1,1,1028
1651.2,1996,84,6,97,75,0.1,1,1029
1702.4,2004,84,6,97,75,0.1,1,1030
1561.6,2005,84,6,97,75,0,1,1031
896,1988,84,6,97,75,-0.2,1,1032
550.4,1955,84,6,97,73,-0.3,1,1033
768,1935,84,6,97,72,-0.2,1,1034
1267.2,1914,84,6,97,71,0,1,1035
1689.6,1893,84,6,97,71,0.1,1,1036
1996.8,1898,84,6,97,71,0.2,1,1037
2124.8,1896,84,6,97,71,0.2,1,1038
1881.6,1898,84,6,97,71,0.1,1,1039
1587.2,1890,84,6,97,71,0.1,1,1040
1433.6,1885,84,6,97,70,0,1,1041
1420.8,1876,84,6,97,70,0,1,1042
1382.4,1863,84,6,97,70,0,1,1043
793.6,1892,84,6,97,69,-0.2,1,1044
1433.6,1963,84,6,97,68,0.1,1,1045
640,1762,84,6,97,67,-0.3,1,1046
166.4,1694,84,6,97,66,-0.4,1,1047
537.6,1705,84,6,97,64,-0.2,1,1048
281.6,1615,84,6,97,63,-0.4,1,1049
1152,1744,84,6,97,62,0,1,1050
1446.4,1697,84,6,97,62,0.1,1,1051
1433.6,1678,84,6,97,63,0.1,1,1052
1484.8,1691,84,6,97,63,0.1,1,1053
1587.2,1711,84,6,97,64,0.1,1,1054
1728,1732,84,6,97,65,0.2,1,1055
1958.4,1759,84,6,97,66,0.2,1,1056
1984,1792,84,6,97,67,0.2,1,1057
2022.4,1828,84,6,97,69,0.2,1,1058
2073.6,1868,84,6,97,70,0.2,1,1059
2163.2,1905,84,6,97,72,0.2,1,1060
1984,1945,84,6,97,73,0.2,1,1061
1382.4,1975,84,6,97,74,0,1,1062
448,1956,84,6,97,74,-0.4,1,1063
563.2,1967,84,6,97,74,-0.3,1,1064
601.6,1962,85,6,97,74,-0.2,1,1065
499.2,1949,85,6,97,73,-0.3,1,1066
409.6,1938,85,6,97,73,-0.4,1,1067
473.6,1935,85,6,97,73,-0.3,1,1068
652.8,1948,85,6,97,73,-0.2,1,1069
768,1949,85,6,97,73,-0.2,1,1070
1024,1960,85,6,97,73,-0.1,1,1071
1382.4,1981,85,6,97,74,0,1,1072
640,1979,84,6,97,74,-0.3,1,1073
332.8,1946,84,6,97,74,-0.4,1,1074
320,1907,84,6,97,74,-0.4,1,1075
409.6,1952,84,6,97,73,-0.4,1,1076
793.6,1953,84,6,97,73,-0.2,1,1077
934.4,1961,84,6,97,74,-0.1,1,1078
486.4,1944,84,6,97,73,-0.4,1,1079
550.4,1954,84,6,97,73,-0.3,1,1080
652.8,1948,84,6,97,73,-0.2,1,1081
780.8,1945,84,6,97,73,-0.2,1,1082
896,1948,84,6,97,73,-0.1,1,1083
1113.6,1957,84,6,97,73,0,1,1084
1126.4,1968,84,6,97,74,0,1,1085
1292.8,1979,84,6,97,74,0,1,1086
1561.6,1999,84,6,97,75,0.1,1,1087
793.6,1994,84,6,97,75,-0.2,1,1088
422.4,1955,84,6,97,74,-0.4,1,1089
1472,2043,84,6,97,74,0,1,1090
3148.8,2799,84,6,97,75,0,1,1091
5081.6,3886,84,4,97,77,0.8,1,1092
5363.2,4035,84,4,97,81,0.9,1,1093
3123.2,3420,84,5,97,83,0.3,1,1094
1728,2904,84,5,97,83,-0.1,1,1095
576,2233,84,6,97,83,-0.3,1,1096
1100.8,2237,84,6,97,82,-0.2,1,1097
1139.2,2191,84,6,97,82,-0.1,1,1098
1561.6,2197,84,6,97,83,0,1,1099
1459.2,2205,84,6,97,83,0,1,1100
1024,2200,84,6,97,83,-0.2,1,1101
448,2155,84,6,97,82,-0.4,1,1102
396.8,2141,84,6,97,81,-0.5,1,1103
934.4,2144,84,6,97,80,-0.2,1,1104
1139.2,2136,84,6,97,80,-0.1,1,1105
1638.4,2149,84,6,97,81,0.1,1,1106
1817.6,2168,84,6,97,81,0.1,1,1107
1689.6,2182,84,6,97,82,0,1,1108
1920,2196,84,6,97,82,0.1,1,1109
1676.8,2209,84,6,97,83,0,1,1110
473.6,2173,84,6,97,82,-0.4,1,1111
640,2167,84,6,97,81,-0.3,1,1112
857.6,2151,84,6,97,81,-0.3,1,1113
422.4,2091,84,6,97,80,-0.5,1,1114
128,2076,84,6,97,78,-0.5,1,1115
0,2034,84,6,97,77,-0.6,1,1116
0,1993,84,6,97,75,-0.6,2,1117
0,1943,84,6,97,73,-0.6,1,1118
588.8,1938,84,6,97,72,-0.3,1,1119
844.8,1925,84,6,97,72,-0.2,1,1120
742.4,1928,84,6,97,71,-0.3,1,1121
768,1921,84,6,97,71,-0.3,1,1122
870.4,1954,84,6,97,70,-0.2,1,1123
345.6,1712,84,6,97,69,-0.5,1,1124
921.6,1900,83,6,97,69,-0.2,1,1125
1651.2,1894,83,6,97,69,0.1,1,1126
1753.6,1874,83,6,97,70,0.1,1,1127
1753.6,1895,83,6,97,71,0.1,1,1128
1177.6,1901,83,6,97,71,-0.1,1,1129
281.6,1782,83,6,97,70,-0.5,1,1130
0,1839,83,6,97,69,-0.5,1,1131
550.4,1858,83,6,97,68,-0.3,1,1132
1369.6,1907,83,6,97,69,0,1,1133
896,1834,83,6,97,69,-0.2,1,1134
640,1837,83,6,97,69,-0.3,1,1135
473.6,1738,83,6,97,68,-0.3,1,1136
115.2,1744,83,6,97,67,-0.5,1,1137
0,1726,84,6,97,66,-0.5,1,1138
0,1715,84,6,97,65,-0.5,1,1139
0,1684,84,6,96,64,-0.5,1,1140
332.8,1681,84,6,96,63,-0.3,1,1141
844.8,1701,84,6,96,63,-0.1,1,1142
985.6,1692,84,6,96,63,0,1,1143
947.2,1698,83,6,96,64,-0.1,1,1144
998.4,1708,83,6,96,64,0,1,1145
1369.6,1724,83,6,96,65,0.1,1,1146
1228.8,1739,83,6,96,65,0,1,1147
384,1661,83,6,96,65,-0.4,1,1148
0,1680,83,6,96,64,-0.5,1,1149
0,1661,83,6,96,63,-0.4,1,1150
320,1627,83,6,96,62,-0.3,1,1151
780.8,1689,83,6,96,62,-0.2,1,1152
1779.2,1807,83,6,96,62,0.1,1,1153
1715.2,1734,83,6,96,63,0.1,1,1154
1574.4,1722,83,6,96,64,0.1,1,1155
1497.6,1740,83,6,96,65,0.1,1,1156
1100.8,1752,84,6,96,66,0,1,1157
473.6,1710,84,6,96,65,-0.3,1,1158
140.8,1676,84,6,96,64,-0.5,1,1159
166.4,1680,84,6,96,63,-0.4,1,1160
576,1681,84,6,96,63,-0.2,1,1161
729.6,1668,84,6,96,62,-0.1,1,1162
780.8,1663,84,6,96,62,-0.1,1,1163
870.4,1664,84,6,96,62,-0.1,1,1164
1062.4,1675,84,6,96,63,0,1,1165
1075.2,1685,84,6,96,63,0,1,1166
1088,1694,84,6,96,63,0,1,1167
1062.4,1705,84,6,96,64,0,1,1168
1126.4,1718,84,6,96,64,0,1,1169
1177.6,1733,84,6,96,65,0,1,1170
1203.2,1747,84,6,96,65,0,1,1171
1280,1761,84,6,96,66,0.1,1,1172
1344,1776,84,6,96,66,0.1,1,1173
1382.4,1794,84,6,96,67,0.1,1,1174
1420.8,1810,84,6,96,68,0.1,1,1175
1446.4,1826,84,6,96,68,0.1,1,1176
1433.6,1844,84,6,96,69,0.1,1,1177
1472,1861,84,6,96,70,0.1,1,1178
1574.4,1885,84,6,96,70,0.1,1,1179
1792,1903,84,6,96,71,0.1,1,1180
1804.8,1927,84,6,96,72,0.1,1,1181
1817.6,1948,84,6,96,73,0.1,1,1182
1804.8,1966,84,6,96,74,0.1,1,1183
1804.8,1988,84,6,96,75,0.1,1,1184
1804.8,2011,84,6,96,75,0.1,1,1185
1689.6,2029,84,6,96,76,0.1,1,1186
742.4,2047,84,6,96,76,-0.3,1,1187
1177.6,2085,84,6,96,76,-0.1,1,1188
1177.6,2034,84,6,96,76,-0.1,1,1189
1075.2,2020,84,6,96,76,-0.1,1,1190
473.6,1989,84,6,96,75,-0.4,1,1191
1126.4,2049,85,6,96,75,-0.1,1,1192
1254.4,2012,85,6,96,75,-0.1,1,1193
435.2,1966,85,6,96,74,-0.4,1,1194
665.6,1966,85,6,96,74,-0.3,1,1195
422.4,1903,85,6,96,73,-0.4,1,1196
512,1928,85,6,96,72,-0.4,1,1197
524.8,1876,85,6,96,71,-0.3,1,1198
166.4,1828,84,6,96,70,-0.5,2,1199
0,1787,84,6,96,68,-0.7,2,1200
0,1747,84,6,96,67,-0.5,1,1201
